source,reference,hypothesis,chrf_segment,bleu_segment,ter_segment
You cannot come between my sister and________ A. myself B. me C. I D. mine,Ba za ku iya zuwa tsakanin 'yar uwata da________ Option A. Ni kaina Option B. ni Option C. I Option D. Mine,Ba za ku iya zuwa tsakanin 'yar uwata ba kuma________ Option A. Ni kaina Option B. ni Option C. I Option D. Mine,94.85601680355235,89.3524837210697,9.090909090909092
Choose the most appropriate option for the gap labelled [....seventy-one.....] above A. forgetfulness B. carelessness C. wickedness D. doubtfulness,Ɗauki zaɓi mafi dacewa don gurbi mai taken [.... saba'in da ɗaya .....] a sama Option A. mantawa Option B. Rashin kulawa Option C. mugunta Option D. Babu shakka,Zaɓi zaɓi mafi dacewa don giasa mai taken [.... saba'in da ɗaya .....] a sama Option A. mantawa Option B. Rashin kulawa Option C. mugunta Option D. Babu shakka,92.26809682213293,91.22561819614465,6.896551724137931
Choose the most appropriate option for the gap labelled [....seventy-two.....] above A. road-friendly B. roadworthy C. streetwise D. road-tested,Ɗauki zaɓi mafi dacewa da gurbi mai alamar [.... saba'in da biyu .....] a sama Option A. M Option B. Washworthy Option C. tropetwise Option D. An gwada hanya,Zaɓi zaɓi mafi dacewa don giasa mai alamar [.... saba'in da biyu .....] a sama Option A. M Option B. Washworthy Option C. tropetwise Option D. An gwada hanya,90.61533896677597,88.75087479151215,10.344827586206897
Choose the most appropriate option for the gap labelled [....seventy-three.....] above A. scrutinised B. appraised C. considered D. inspected,Ɗauki zaɓi mafi dacewa ga gurbi mai alamar [.... saba'in da uku .....] a sama Option A. Scrutinized Option B. Daidai Option C. Anyi la'akari Option D. Duba,Zabi zabi mafi dacewa don giasa mai saukar da [.... saba'in da uku .....] a sama Option A. Scrutinized Option B. Daidai Option C. Anyi la'akari Option D. Duba,82.91854982337176,80.08209221268869,21.428571428571427
Choose the most appropriate option for the gap labelled [....seventy-four.....] above A. document B. papers C. licence D. particulars,Ɗauki zaɓi mafi dacewa a gurbi mai alamar [.... saba'in da hudu .....] a sama Option A. Bayani Option B. Takardun Option C. lasisi Option D. Bayanan Bayani,Zabi zabi mafi dacewa don rata mai saukar da [.... saba'in da hudu .....] a sama Option A. Bayani Option B. Takardun Option C. lasisi Option D. Bayanan Bayani,83.45235294328455,80.08209221268869,21.428571428571427
Choose the most appropriate option for the gap labelled [....seventy-five.....] above A. trainers B. instructors C. experts D. teachers,Ɗauki zaɓi mafi dacewa da gurbi mai alamar [.... saba'in da biyar .....] a sama Option A. Masu horarwa Option B. Masu koyarwa Option C. Kwararru Option D. malamai,Zaɓi zaɓi mafi dacewa don giasa mai taken [.... saba'in da biyar .....] a sama Option A. Masu horarwa Option B. Masu koyarwa Option C. Kwararru Option D. malamai,85.75849676222165,84.36112881703333,13.793103448275861
Choose the most appropriate option for the gap labelled [....seventy-six.....] above A. certified B. confirmed C. graded D. accredited,Ɗauki zaɓi mafi dacewa da guri mai alamar  [.... saba'in da shida .....] a sama Option A. Certified Option B. Tabbatar da Option C. GASKIYA Option D. An yarda,Zabi zabi mafi dacewa don rata mai saukar da [.... saba'in da shida .....] a sama Option A. Certified Option B. Tabbatar da Option C. GASKIYA Option D. An yarda,83.98008300597174,81.10603074518265,20.689655172413794
Choose the most appropriate option for the gap labelled [....seventy-seven.....] above A. permit B. clearance C. authority D. order,Ɗauki zaɓi mafi dacewa da gurbi mai alamar [.... saba'in da bakwai .....] a sama Option A. Izini Option B. Cenaure Option C. iko Option D. Umurni,Zaɓi zaɓi mafi dacewa don giasa mai alamar [.... saba'in da bakwai .....] a sama Option A. Izini Option B. Cenaure Option C. iko Option D. Umurni,89.80680578441957,88.15741981066071,11.11111111111111
Choose the most appropriate option for the gap labelled [....seventy-eight.....] above A. expressway B. traffic C. highway D. road,Ɗauki zaɓi mafi dacewa da gurbi mai alamar [.... saba'in da takwas .....] a sama Option A. Bayyana Option B. Traffic Option C. Hanya Option D. Road,Zaɓi zaɓi mafi dacewa don giasa mai alamar [.... saba'in da takwas .....] a sama Option A. Bayyana Option B. Traffic Option C. Hanya Option D. Road,89.97947107213743,88.15741981066071,11.11111111111111
Choose the most appropriate option for the gap labelled [....seventy-nine.....] above A. distance B. control C. mileage D. limit,Ɗauki zaɓi mafi dacewa da gurbi mai alamar [.... saba'in da tara .....] a sama Option A. Distance Option B. Gudanarwa Option C. Mileage Option D. Iyaka,Zaɓi zaɓin da ya dace don giasa mai saukar da [.... saba'in da tara .....] a sama Option A. Distance Option B. Gudanarwa Option C. Mileage Option D. Iyaka,78.54587868102071,76.43645368635582,33.33333333333333
Choose the most appropriate option for the gap labelled [....eighty.....] above A. murder B. scenes C. incidence D. carnage,Ɗauki zaɓi mafi dacewa da gurbi mai alamar [.... tamanin .......] a sama Option A. kisan kai Option B. Yanayin Option C. hadari Option D. Carnage,Zabi zabi mafi dacewa don rata mai saukar da [.... tamanin .......] a sama Option A. kisan kai Option B. Yanayin Option C. hadari Option D. Carnage,82.60312730812919,80.63251698922296,23.076923076923077
Fatal A. hard B. fat C. beard D. bail,Mai hatsari Option A. Mai wuya Option B. mai Option C. gemu Option D. Beli,M Option A. Mai wuya Option B. mai Option C. gemu Option D. Beli,85.5511593051216,88.83547143744183,13.333333333333334
Stuff A. tune B. hoof C. tough D. doff,Cinkusa Option A. Santa Option B. Hoof Option C. Taul Option D. DOFF,Cinkisa Option A. Santa Option B. Hoof Option C. Taul Option D. DOFF,93.67598175450563,93.51334836242394,7.6923076923076925
Bear A. her B. year C. fare D. pie,Biya Option A. Her Option B. SHEKARA Option C. Waya Option D. kek,Kai Option A. Her Option B. SHEKARA Option C. Waya Option D. kek,93.0679217240469,93.51334836242394,7.6923076923076925
zoo A. stature B. cease C. days D. leisure,Gidan zoo Option A. Mutum-mutumi Option B. daina Option C. kwanaki Option D. Rache,zoo Option A. Statate Option B. daina Option C. kwanaki Option D. Rache,73.52546905128794,78.09325628873462,14.285714285714285
Band A. breath B. asked C. handsome D. dream,Rukunin Option A. numfashi Option B. tambaya Option C. Kyakkyawa Option D. mafarki,Ƙungiya Option A. numfashi Option B. tambaya Option C. Kyakkyawa Option D. mafarki,90.57881531590354,93.51334836242394,7.6923076923076925
Arrest A. lure B. shirt C. rule D. spurn,Kame Option A. lure Option B. Shirt Option C. Doka Option D. Farkon,Tsaro Option A. lure Option B. Shirt Option C. Doka Option D. Farkon,92.32391362169811,93.51334836242394,7.6923076923076925
Incite A. inside B. disquiet C. excite D. surmise,Harzuƙa Option A. A ciki Option B. Disquet Option C. Da alama Option D. Surmise,Hanzuga Option A. A ciki Option B. Disquet Option C. Da alama Option D. Surmise,91.93929707844303,94.2615147681512,6.666666666666667
A. typist B. orphan C. mattress D. cigar,A. mai rubutu Option B. maraya Option C. k. Katifa Option D. Sigar,A. Option B. mar maraya Option C. k. Mattress Option D. Sigar,65.39462808567829,50.28248236576277,30.76923076923077
Comfort prepared a DELICIOUS meal. A. Did Comfort prepare a delicious snack? B. Did Comfort prepare a tasteless meal? C. Did Jummy prepare a delicious meal? D. Did Comfort order a delicious meal?,Comfort ta shirye abinci mai daɗi. Option A. Comfort ta shirya abin ƙwalam mai daɗi? Option B. Comfort ta shirya abinci mara daɗi? Option C. Shin Jummy ta Shirya Abincin Mai dadi? Option D. Shin Comfort ta yi odar abinci mai daɗi?,Ta'aziyya ta shirye abinci mai dadi. Option A. ANA YI TARIHI NA GANGI? Option B. Yarda da ta'aziya shirya abinci mai ban sha'awa? Option C. Shin Jummy Shirya Abincin Mai dadi? Option D. Shin ta'aziyyar ta'aziyya tana ba da umarnin abinci mai daɗi?,57.87961070509971,42.81563639041473,50.0
OUR Mathematics teacher has been transferred. A. Has their Mathematics teacher been transferred? B. Has our Physics teacher been transferred? C. Has our Mathematics teacher been promoted? D. Has our Mathematics supervisor been transferred?,An sauya wa malamin lissafinmu wurin aiki. Option A. Shin an canza malaminsu na lissafi? Option B. Shin an canza malamin ilimin kimiyyar mu? Option C. Shin an inganta malamin iliminmu? Option D. Shin an canza shi mai dubawa?,An tura malamin ilimin lissafi. Option A. Shin an canza malaminsu na lissafi? Option B. Shin an canza malamin ilimin kimiyyar mu? Option C. Shin an inganta malamin iliminmu? Option D. Shin an canza shi mai dubawa?,89.8664370943352,85.99811350861712,12.82051282051282
/g/ A. gnash B. target C. gnaw D. sing,/ g / Option A. Cije haƙori Option B. manufa Option C. GNAW Option D. rera,/ g / Option A. Gnash Option B. manufa Option C. GNAW Option D. rera,79.73959892230855,80.56920633274976,12.5
"The officer was expected to be.....by his boss, but he was censured. A. questioned B. praised C. decorated D. guided","Jami'in ya sa ran ya sami... a wajen shugabansa, amma aka soke shi.  Option A. Tuhuma Option B. Yabo Option C. Girmama Option D. Shiriya","An sa ran Jami'in ya ..... ta maigidansa, amma an karbi karbar shi. Option A. Tambaya Option B. yabo Option C. An yi ado Option D. Guide",50.336915690747,23.49492084062639,56.00000000000001
The honour that was conferred on the general has been.... A. withdrawn B. confirmed C. rejected D. destroyed,Shaidar girmamawa da aka bai wa janar an... Option A. Janye Option B. Tabbatar Option C. Ƙwace Option D. Lalata,Darajar da aka yiwa gaba daya a gaba daya ta kasance .... Option A. An cire shi Option B. Tabbatar da Option C. Rikici Option D. lalata,49.32027476567956,28.63949307915334,80.0
The modest young man was rewarded while his....brother was punished A. intelligent B. handsome C. conceited D. wicked,"An kyautata wa matashin mai ladabi, yayin da wansa..... aka hukunta shi. Option A. Mai basira Option B. kyakkyawa Option C. Marar ladabi. Option D. Mugu",An yi wa saurayin daurin kai yayin da .... An Hashe ɗan'uwansa Option A. mai hankali Option B. C. Option D. Mugu,34.693960436862206,23.218873957437385,50.0
Young people are known for their....which contrast with the composure of adults A. ability B. instability C. activity D. credibility,An san matasa da .... wanda ya yi hannun riga da nutsuwar manya. Option A. iyawa Option B. Rashin nutsuwa Option C. Aiki Option D. Amana,Matasa sun sanye da su don ... wanda bambanci tare da kwanciyar hankali Option A. iyawar Option A. B. Option C. Aiki Option D. Tabbatacce,46.843135733347296,31.12484508354808,61.53846153846154
It is a fact that pride is a less admirable quality than.... A. humility B. honesty C. affection D. tenderness,Gaskiya ne cewa girman kai ya gaza .... kyakkyawar ɗabi'a. Option A. Ƙanƙan da kai Option B. Gaskiya  Option C. So Option D. Taushi,Gaskiya ne cewa girman kai mai kyau ne fiye da .... Option A. Tawali Option B. Gaskiya Option C. so Option D. taushi,61.4426284697082,47.32004975681071,33.33333333333333
While some workers felt that the term were amicable; others thought that they were.... A. strange B. disagreeable C. bad D. hostile,"A halin da wasu ma'aikata suka yarda cewa an cimma yarjejeniya ne, wasu kuma suna ganin .... ne. Option A. baƙon lamari Option B. ba amintacce ba Option C. Marar kyau Option D. Ƙarfa-ƙarfa",Yayin da wasu ma'aikatan suka ji cewa ajalin ba makawa ne;wasu suna tunanin cewa sun kasance .... Option A. Baƙon abu Option B. wanda bai yarda ba Option C. Bad Option D. Hadarin,44.321740462846336,23.318379989862247,61.76470588235294
"Now that the people of this community are living in comfort, i dont think they will want to go back to their days of.... A. disappointment B. hardship C. strife D. starvation","Tun da yanzu mutanen wannan yanki suna cikin zaman lafiya, ban yi tsammanin za su so komawa gidan jiya ba na .... Option A. Rashin tabbas Option B. Ƙunci Option C. Wahala Option D. Yunwa.","Yanzu mutanen wannan al'umma suna zaune cikin ta'azantar, ban sani ba za su so su koma zamaninsu na .... Option A. Rashin jin daɗi Option B. wahala Option C. D.",50.09316358950892,30.1529081368213,51.42857142857142
False withness castigate rather than....the accused A. expose B. appease C. punish D. exonerate,Shaidar ƙarya takan ɓata mutum maimakon .... mai laifi. Option A. Falasa Option B. Lallashi Option C. Hukunta D.Wanke,Arya watsawa bata lokaci maimakon .... wanda ake zargi Option A. Bayani Option B. Ya sa Option C. Hukunci Option D. Cikewa,44.420997022499364,24.67176348958905,78.94736842105263
"The some teachers dissuade students from studying Mathematics, but others...them A. motivate B. lure C. instruct D. reward","Wasu malamai suna tsoratar da ɗalibai darasin lissafi, amma wasu suna... su Option A. Ƙarfafar Option B. zambata Option C. Umarta. Option D. Da da la'ada.","Wasu malamai da ke watsa su ɗalibai daga nazarin lissafi, amma wasu ... su Option A. Matsayi Option B. lure Option C. koyarwa Option D. Sakamakon",52.30775857435327,34.14343993578974,46.15384615384615
"After assuring the authorities that he would not escape, the prisoner was released on... A. suspension B. recored C. parole D. probation","Bayan tabbatar da hukumomin da ba zai tsere ba, an sake da fursuna a kan ... Option A. dakatarwa Option B. Rikodi Option C. Sakin talala Option D. Probation","Bayan tabbatar da hukumomin da ba zai tsere ba, an sake da fursuna a kan ... Option A. dakatarwa Option B. Rikodi Option C. Parkewa Option D. Probation",90.85901623784073,89.74616751168993,6.896551724137931
A judge is required to....justice fairly. A. defer B. dispense C. define D. dispel,Ana buƙatar alƙali yin .... da adalci daidai gwargwadon hali. Option A. ɗage Option B. kora Option C. bayyana. Option D. janye,Ana buƙatar alƙali don .... Adalci da adalci. Option A. Defer Option B. Rage Option C. Bayyana Option D. DREPE,56.4242974379504,28.924651894731447,40.909090909090914
"On hearing the news, he flew off the handle. This means that he A. changed his decision B. ran away C. felt very disappointed D. became very angry","Da jin labarin, sai ya hassala. Wato sai ya ..... Option A. sauya tunaninsa Option B. gudu Option C. ji kunya Option D. fusata sosai","Da jin labarin, ya tashi daga hannun rike.Wannan yana nufin cewa shi Option A. Canza shawarar da ya yanke Option B. Rent Option C. D. ya zama fushi sosai",38.547271702605215,16.100525490667998,80.0
John's money was barely enough to keep the wolf away from the door. This means that A. John had killed the wolf B. the money was just sufficient C. the situation was just desperate D. john spent money lavishly,Kuɗaɗen John ya isa ya  su wadatar. Wannan yana nufin hakan Option A. John ya kashe karkeci Option B. kuɗin ya isa ya isa Option C. Yanayin ya kasance mai tsananin wahala Option D. John ya kashe kuɗi a barkatai,Kudaden John ya isa ya ci gaba da wolf daga ƙofar.Wannan yana nufin hakan Option A. John ya kashe Wolf Option B. kudin ya isa ya isa Option C. Yanayin ya kasance mai tsananin wahala Option D. John ya kashe kuɗi a lavishly,80.26931410562757,68.84799157400796,25.0
